16590198-5242432,5167.0,66.0,3.72,0.14,0.29,0.07,1.41,,NGC6253,0.9909
16590255-5244200,6000.0,500.0,4.44,0.2,0.35,0.2,1.65,,NGC6253,0.9993
16590361-5243496,5260.0,62.0,3.65,0.17,0.27,0.05,0.79,0.25,NGC6253,0.9999
16590420-5243026,5852.0,64.0,3.77,0.14,0.4,0.06,1.92,,NGC6253,0.9999
16590452-5245086,5911.0,64.0,3.77,0.14,0.32,0.07,1.51,0.17,NGC6253,0.9999
16590689-5242252,6101.0,64.0,4.32,0.17,0.08,0.05,1.88,0.1,NGC6253,0.9996
16590692-5237295,5959.0,64.0,4.38,0.17,0.33,0.05,2.42,0.07,NGC6253,0.9999
16590705-5242451,5998.0,63.0,4.41,0.18,0.34,0.05,2.55,0.06,NGC6253,0.9999
16590726-5246053,5928.0,65.0,4.3,0.17,0.31,0.05,2.03,0.09,NGC6253,0.9999
16590879-5240105,5550.0,64.0,3.67,0.15,0.32,0.07,1.72,,NGC6253,0.9997
16590960-5243388,5900.0,64.0,4.35,0.17,0.32,0.05,2.03,0.08,NGC6253,0.9999
16591368-5242500,5048.0,64.0,3.14,0.18,0.25,0.05,0.43,0.35,NGC6253,0.9989
16591899-5243216,5602.0,64.0,3.88,0.17,0.34,0.05,1.64,,NGC6253,0.9977
16591926-5244569,5203.0,64.0,3.68,0.15,0.35,0.07,1.44,,NGC6253,0.9999
16591998-5238293,4812.0,65.0,2.77,0.17,0.37,0.05,1.25,,NGC6253,0.9999
16592489-5241493,5762.0,62.0,3.72,0.14,0.38,0.06,1.77,,NGC6253,0.9999
16584993-5242583,4558.0,31.0,2.69,0.05,0.31,0.05,-0.17,,NGC6253,0.9999
16585587-5242213,4284.0,31.0,2.08,0.05,0.09,0.05,-0.76,0.11,NGC6253,0.9997
16593786-5238252,4548.0,30.0,2.68,0.05,0.22,0.05,-0.14,0.08,NGC6253,0.9999
16583745-5242481,4528.0,31.0,2.52,0.05,0.23,0.05,-0.02,0.08,NGC6253,0.9999
16584156-5243311,4493.0,31.0,2.43,0.05,0.26,0.05,-0.33,,NGC6253,0.9999
16591660-5242423,4494.0,31.0,2.66,0.05,0.23,0.05,-0.27,,NGC6253,1.0
16593278-5244054,4523.0,31.0,2.55,0.05,0.29,0.05,-0.24,0.13,NGC6253,0.9999
17000634-4441493,8000.0,750.0,1.21,1.2,-0.3,0.2,3.54,,NGC6259,0.9979
17001161-4438477,4624.0,64.0,2.27,0.17,0.04,0.05,1.31,0.1,NGC6259,0.9988
17002705-4443092,4518.0,64.0,2.08,0.17,0.07,0.05,1.35,0.1,NGC6259,0.9981
17003494-4446090,4265.0,66.0,1.63,0.17,0.1,0.05,0.59,0.1,NGC6259,0.9989
17002992-4441428,4484.0,40.0,1.89,0.07,0.09,0.05,1.11,0.07,NGC6259,0.9982
17003606-4437251,4593.0,31.0,2.03,0.05,0.16,0.05,1.34,0.05,NGC6259,0.9989
17004644-4440415,4495.0,31.0,2.04,0.05,0.21,0.05,1.02,0.05,NGC6259,0.9992
17004667-4438225,4636.0,30.0,2.16,0.05,0.15,0.05,1.43,0.05,NGC6259,0.9992
17005145-4441297,4677.0,31.0,2.41,0.05,0.17,0.05,1.25,0.05,NGC6259,0.9971
17011371-4437075,4478.0,31.0,2.25,0.05,0.24,0.05,1.15,0.05,NGC6259,0.9965
17002437-4442244,6395.0,62.0,4.25,0.18,0.2,0.06,2.9,0.08,NGC6259,0.9938
17002924-4440455,5729.0,68.0,4.29,0.17,0.02,0.06,2.71,0.11,NGC6259,0.9927
17003277-4436211,6421.0,66.0,4.4,0.17,0.36,0.05,3.17,0.11,NGC6259,0.9986
17003526-4439043,6982.0,72.0,3.67,0.21,-0.06,0.05,3.06,0.08,NGC6259,0.9985
17005568-4440186,6872.0,72.0,4.23,0.21,0.13,0.05,2.88,0.11,NGC6259,0.9986
17010923-4438430,6837.0,66.0,4.51,0.17,0.16,0.05,3.3,0.08,NGC6259,0.9987
17011373-4446027,6000.0,64.0,4.08,0.17,0.29,0.05,3.32,0.13,NGC6259,0.9979
17002424-4441472,4651.0,30.0,2.31,0.05,0.21,0.05,0.31,0.07,NGC6259,0.998
17002825-4438536,4614.0,31.0,2.17,0.05,0.25,0.05,1.43,0.05,NGC6259,0.9986
17002841-4437203,4651.0,30.0,2.33,0.05,0.1,0.05,0.53,0.06,NGC6259,0.9946
17003856-4441332,4521.0,31.0,2.18,0.05,0.16,0.05,1.11,0.04,NGC6259,0.9993
17005389-4443372,4619.0,31.0,2.36,0.05,0.09,0.05,1.17,0.05,NGC6259,0.9992
17005833-4440542,4703.0,30.0,2.46,0.05,0.26,0.05,1.47,0.05,NGC6259,0.9992
17002769-4444161,6399.0,64.0,4.24,0.18,0.25,0.05,2.63,0.14,NGC6259,0.999
17003927-4444213,6817.0,65.0,4.29,0.17,0.22,0.05,2.81,0.13,NGC6259,0.9961
17011428-4436415,6525.0,79.0,4.09,0.17,0.12,0.1,2.77,0.17,NGC6259,0.9953
17002583-4438277,5827.0,66.0,4.3,0.18,0.29,0.05,2.98,0.07,NGC6259,0.9988
17002837-4439088,6362.0,66.0,4.17,0.17,0.17,0.05,3.23,0.08,NGC6259,0.9988
17003453-4436325,6493.0,75.0,4.04,0.18,0.03,0.1,3.24,0.07,NGC6259,0.9992
17004380-4437147,6405.0,63.0,4.24,0.17,0.25,0.05,3.49,0.06,NGC6259,0.9979
17005572-4439228,6110.0,64.0,4.26,0.18,0.18,0.05,3.09,0.07,NGC6259,0.9911
17005929-4433403,6774.0,78.0,4.15,0.18,0.02,0.1,2.29,,NGC6259,0.9972
17011909-4440365,6336.0,66.0,4.17,0.17,0.21,0.05,2.96,0.1,NGC6259,0.9932
17040994-3808238,4097.0,75.0,4.73,0.19,0.02,0.1,0.31,0.17,NGC6281,0.9999
17041235-3805412,4754.0,64.0,4.85,0.17,0.21,0.05,0.25,0.25,NGC6281,0.9999
17041683-3756050,4899.0,63.0,4.83,0.17,0.27,0.05,1.23,0.08,NGC6281,0.9997
17042797-3753089,4537.0,63.0,4.48,0.17,0.11,0.05,1.0,0.09,NGC6281,0.9962
17043838-3756066,5312.0,65.0,4.44,0.17,0.12,0.05,2.23,0.07,NGC6281,0.9812
17044160-3811534,5085.0,65.0,4.59,0.17,0.22,0.06,1.98,0.08,NGC6281,0.9999
17044882-3800303,4808.0,64.0,4.64,0.17,0.25,0.05,1.26,0.07,NGC6281,0.9998
17045319-3751232,3580.0,106.0,4.84,0.24,-0.29,0.09,-0.26,0.47,NGC6281,0.9998
17045847-3755558,4586.0,65.0,4.8,0.18,0.18,0.05,0.45,,NGC6281,0.9998
17051654-3801506,3790.0,76.0,4.76,0.18,-0.18,0.09,0.31,0.2,NGC6281,0.9983
17051843-3759326,5406.0,66.0,4.5,0.18,0.19,0.05,2.17,0.08,NGC6281,0.9993
17052159-3757408,4046.0,78.0,4.68,0.18,0.0,0.09,-0.09,0.27,NGC6281,0.9955
17033446-3757517,4078.0,96.0,3.41,0.26,-0.5,0.15,-0.13,,NGC6281,0.989
17035153-3752182,4705.0,65.0,4.61,0.17,0.22,0.06,0.17,0.62,NGC6281,0.9999
17040130-3803112,5029.0,65.0,4.59,0.17,0.3,0.05,2.07,0.08,NGC6281,0.9999
17041483-3759446,4224.0,74.0,4.87,0.19,-0.03,0.09,0.31,0.19,NGC6281,0.9998
17041914-3802102,4372.0,63.0,4.86,0.18,0.07,0.05,0.04,0.21,NGC6281,0.9996
17042323-3752368,5169.0,67.0,4.69,0.18,0.23,0.05,2.44,0.08,NGC6281,0.9997
17042978-3803350,4124.0,107.0,4.78,0.24,0.04,0.09,-0.19,0.54,NGC6281,0.9995
17044207-3751300,4013.0,78.0,4.74,0.18,-0.02,0.09,-0.03,0.34,NGC6281,0.9997
17044357-3759424,5195.0,64.0,4.58,0.18,0.03,0.05,1.77,0.09,NGC6281,0.9997
17043904-3759075,5105.0,65.0,4.55,0.18,0.05,0.05,1.49,0.08,NGC6281,0.9999
17043597-3759311,4943.0,31.0,2.43,0.05,-0.01,0.05,-0.42,,NGC6281,0.9998
17044753-3753147,4900.0,31.0,2.42,0.05,-0.08,0.05,0.95,0.05,NGC6281,0.9997
17392038-3221178,5226.0,64.0,4.48,0.17,0.08,0.05,2.92,0.09,NGC6405,0.9941
17393043-3218510,5076.0,65.0,4.45,0.17,-0.07,0.05,3.06,0.09,NGC6405,0.9972
17393179-3210237,5213.0,64.0,4.27,0.17,-0.05,0.06,3.09,0.09,NGC6405,0.9982
17395360-3214178,5001.0,62.0,4.53,0.18,0.07,0.05,1.84,0.09,NGC6405,0.975
17400162-3214157,4544.0,65.0,4.4,0.17,-0.05,0.06,2.62,0.1,NGC6405,0.9889
17400163-3217469,5368.0,63.0,4.54,0.17,0.06,0.05,2.72,0.07,NGC6405,0.9983
17400370-3216356,5866.0,64.0,4.37,0.17,0.01,0.05,3.22,0.06,NGC6405,0.9868
17400463-3206516,6419.0,64.0,4.1,0.18,0.06,0.05,3.3,0.05,NGC6405,0.997
17400511-3223367,6073.0,65.0,4.23,0.18,-0.14,0.05,3.2,0.05,NGC6405,0.9967
17401815-3216285,5725.0,64.0,4.23,0.17,0.01,0.05,3.1,0.06,NGC6405,0.9861
17402187-3223284,5100.0,64.0,4.55,0.18,0.03,0.05,2.67,0.09,NGC6405,0.9892
17403107-3208304,5117.0,64.0,4.61,0.17,0.06,0.05,2.36,0.08,NGC6405,0.9945
17403400-3211107,4671.0,75.0,4.58,0.18,-0.06,0.09,1.42,0.12,NGC6405,0.9926
17403755-3219171,4594.0,79.0,4.45,0.18,-0.03,0.09,1.41,0.11,NGC6405,0.9979
17404320-3208225,5837.0,65.0,4.19,0.17,-0.02,0.05,3.32,0.06,NGC6405,0.9879
17394560-3216201,6263.0,66.0,4.06,0.17,0.01,0.05,3.29,0.05,NGC6405,0.998
17403230-3220119,4791.0,65.0,4.49,0.17,0.02,0.06,2.09,0.09,NGC6405,0.9948
17404242-3214021,6182.0,67.0,4.13,0.18,-0.04,0.06,3.38,0.06,NGC6405,0.9904
17404346-3212521,5340.0,66.0,4.4,0.17,0.06,0.05,3.01,0.08,NGC6405,0.9961
17404497-3200118,5405.0,63.0,4.47,0.17,0.06,0.05,2.97,0.08,NGC6405,0.9934
17404725-3209318,5288.0,67.0,4.35,0.17,-0.16,0.06,3.18,0.09,NGC6405,0.9949
17410728-3209064,4815.0,64.0,4.51,0.18,0.03,0.05,2.18,0.09,NGC6405,0.9965
17411683-3216214,4903.0,75.0,4.66,0.18,-0.07,0.09,2.24,0.11,NGC6405,0.9947
17412896-3216331,5221.0,64.0,4.39,0.18,0.12,0.06,2.72,0.09,NGC6405,0.9613
17392266-3221178,3491.0,107.0,4.87,0.23,-0.29,0.09,0.04,0.21,NGC6405,0.9944
17400555-3207590,4799.0,64.0,4.58,0.18,0.23,0.05,0.52,0.17,NGC6405,0.9983
17400695-3218516,5087.0,64.0,4.44,0.18,0.0,0.05,2.69,0.09,NGC6405,0.9944
17403265-3209472,3906.0,109.0,4.81,0.23,-0.11,0.09,0.45,0.19,NGC6405,0.9921
17404408-3204144,5089.0,64.0,4.43,0.17,0.03,0.06,2.59,0.08,NGC6405,0.9976
17404957-3219389,4397.0,76.0,4.41,0.18,0.03,0.09,0.19,0.21,NGC6405,0.9938
17400650-3211374,5319.0,30.0,4.5,0.05,0.01,0.05,2.68,0.04,NGC6405,0.9978
17400995-3212221,4908.0,46.0,4.3,0.07,0.03,0.08,2.05,0.06,NGC6405,0.9971
17392956-3216373,3301.0,108.0,4.93,0.23,-0.38,0.09,-1.0,,NGC6405,0.9932
17393767-3204165,3308.0,109.0,4.88,0.23,-0.38,0.09,-1.0,,NGC6405,0.9881
17394929-3221079,3495.0,107.0,4.88,0.23,-0.32,0.09,-1.0,,NGC6405,0.9921
17405056-3217399,4413.0,75.0,4.38,0.18,0.03,0.09,1.52,0.1,NGC6405,0.9969
17405579-3211459,3306.0,107.0,4.88,0.23,-0.38,0.09,-1.0,,NGC6405,0.9906
17395632-3212384,4584.0,75.0,4.48,0.18,0.0,0.09,1.58,0.11,NGC6405,0.989
17400973-3214075,3550.0,107.0,4.86,0.23,-0.27,0.09,-0.28,0.53,NGC6405,0.9972
17394931-3213362,4520.0,76.0,4.4,0.18,0.0,0.1,0.65,0.12,NGC6405,0.9984
17400533-3226584,6419.0,66.0,4.07,0.17,0.16,0.05,2.5,,NGC6405,0.9959
17400730-3203576,3963.0,76.0,4.53,0.17,0.06,0.09,0.12,0.25,NGC6405,0.9974
17400948-3212234,5399.0,33.0,4.48,0.05,-0.07,0.04,2.83,0.04,NGC6405,0.9931
17401432-3221402,5639.0,34.0,4.3,0.05,-0.05,0.06,2.97,0.04,NGC6405,0.9934
17403642-3212521,5297.0,31.0,4.38,0.05,-0.01,0.06,2.76,0.04,NGC6405,0.9769
18043159-2422578,3879.69,72.38,3.01,0.21,0.18,0.16,3.5,0.18,NGC6530,0.9985
18043952-2427240,4119.08,103.46,2.74,0.27,0.22,0.12,4.14,0.23,NGC6530,0.9987
18044307-2424087,4069.05,100.43,3.42,0.27,-0.13,0.18,3.45,0.16,NGC6530,0.9968
18035438-2423545,3811.8,66.21,3.29,0.2,0.13,0.21,3.3,0.26,NGC6530,0.9984
18043896-2425329,4044.37,95.3,3.22,0.26,-0.06,0.17,3.68,0.16,NGC6530,0.9975
18044221-2422474,3840.1,69.47,3.07,0.19,0.07,0.18,3.9,0.24,NGC6530,0.9981
18044243-2421308,4235.03,123.98,3.36,0.33,-0.02,0.15,3.55,0.2,NGC6530,0.9961
18044445-2427254,3824.06,67.93,3.22,0.2,-0.93,0.45,3.2,0.24,NGC6530,0.9984
18051849-2418536,3870.68,71.85,3.24,0.21,0.19,0.17,3.52,0.21,NGC6530,0.9988
18050965-2419297,4231.66,137.44,3.8,0.39,0.06,0.16,3.77,0.25,NGC6530,0.9913
18045005-2426512,3981.57,86.47,3.28,0.24,0.18,0.15,3.41,0.14,NGC6530,0.9974
18045153-2424173,4202.61,96.01,3.15,0.35,0.0,0.11,3.68,0.17,NGC6530,0.9976
18045277-2424285,3818.98,65.1,3.51,0.18,0.1,0.19,3.62,0.26,NGC6530,0.9967
18045350-2425578,4431.93,122.86,2.91,0.48,-0.1,0.12,2.89,0.2,NGC6530,0.9967
18053153-2427171,6232.0,96.0,3.62,0.57,0.22,0.18,3.21,0.15,NGC6530,0.9795
18042033-2424066,4077.81,72.57,4.67,0.1,0.14,0.08,3.41,0.08,NGC6530,0.9827
18050721-2413598,4461.0,93.0,4.64,0.1,0.02,0.07,3.51,0.14,NGC6530,0.998
18044426-2423572,4444.66,94.44,4.63,0.1,0.0,0.07,3.25,0.13,NGC6530,0.9985
18040256-2420109,4337.44,130.03,4.07,0.36,-0.05,0.14,3.3,0.23,NGC6530,0.9598
18040693-2420251,3931.65,78.28,4.08,0.23,-0.28,0.23,2.78,0.1,NGC6530,0.9894
18042671-2422418,3921.18,77.03,3.54,0.21,-1.16,0.46,3.36,0.27,NGC6530,0.9986
18043021-2417475,4018.65,87.04,2.67,0.21,0.33,0.11,3.71,0.11,NGC6530,0.9937
18043943-2419382,3860.04,68.66,3.74,0.19,-0.2,0.21,3.43,0.11,NGC6530,0.9987
18040412-2419413,3900.96,73.27,3.32,0.2,0.19,0.14,3.68,0.18,NGC6530,0.9987
18041139-2423377,3825.75,64.88,3.3,0.17,-0.08,0.2,3.06,,NGC6530,0.9982
18041409-2426527,4088.51,82.28,3.7,0.3,0.12,0.09,3.77,0.16,NGC6530,0.9983
18041487-2426378,3934.7,77.52,3.0,0.2,-0.69,0.29,3.12,0.16,NGC6530,0.9962
18042816-2426318,3980.06,86.93,4.57,0.23,0.07,0.15,3.43,0.14,NGC6530,0.9856
18043138-2424046,3867.96,69.3,3.62,0.18,0.15,0.15,3.51,0.2,NGC6530,0.9955
18044088-2420001,3991.0,95.84,5.45,0.26,-0.07,0.18,3.26,0.14,NGC6530,0.9977
18041896-2421317,4064.7,87.1,4.65,0.1,0.13,0.08,3.49,0.09,NGC6530,0.9882
18042036-2422005,4547.78,83.14,4.61,0.1,-0.03,0.06,3.22,0.13,NGC6530,0.9816
18043224-2424100,4967.0,79.0,3.79,0.19,-0.02,0.05,3.35,0.12,NGC6530,0.9628
18035164-2428266,5035.0,81.0,3.21,0.18,-0.2,0.08,3.14,0.18,NGC6530,0.9973
18024480-2414318,6867.0,94.0,4.23,0.12,-0.03,0.08,2.97,0.13,NGC6530,0.9976
18033730-2422470,4428.98,107.64,2.32,0.31,-0.4,0.13,2.92,0.2,NGC6530,0.9983
18034023-2422036,4163.31,110.71,2.27,0.36,-0.65,0.15,3.69,0.98,NGC6530,0.9977
18034165-2421111,4016.41,79.63,2.92,0.19,-1.75,0.6,2.33,0.16,NGC6530,0.9982
18034423-2426059,3843.39,69.43,4.57,0.15,0.05,0.17,3.63,0.21,NGC6530,0.9782
18033992-2423026,4456.75,170.08,1.52,1.02,-1.68,0.44,1.87,0.32,NGC6530,0.9985
18040222-2417534,3829.87,69.0,4.04,0.22,-0.03,0.23,3.31,0.21,NGC6530,0.9981
18040717-2421406,3879.53,75.86,3.28,0.22,0.04,0.2,3.22,0.18,NGC6530,0.9943
18041230-2420032,4031.19,88.53,3.81,0.24,-0.07,0.15,3.27,0.13,NGC6530,0.9915
18264783+0633089,4463.0,76.0,4.65,0.18,0.02,0.1,-0.07,0.25,NGC6633,0.9992
18283294+0649160,6630.0,66.0,4.16,0.17,-0.01,0.05,1.6,,NGC6633,0.9991
18262577+0630370,4012.0,77.0,4.76,0.18,-0.01,0.09,0.41,0.17,NGC6633,0.9985
18271164+0631060,4561.0,62.0,4.64,0.18,0.04,0.06,-0.13,0.22,NGC6633,0.9978
18281516+0638470,6570.0,66.0,4.04,0.18,-0.07,0.05,2.91,0.05,NGC6633,0.9799
18260963+0620448,4049.0,76.0,4.74,0.18,-0.04,0.1,0.66,0.14,NGC6633,0.9993
18264760+0626343,4043.0,77.0,4.81,0.19,-0.06,0.09,0.25,0.18,NGC6633,0.9993
18273422+0634253,4488.0,64.0,2.34,0.17,0.27,0.05,-1.0,,NGC6633,0.9585
18263401+0628302,3433.0,107.0,4.86,0.24,-0.33,0.09,-1.0,,NGC6633,0.9581
18265547+0630427,4946.0,65.0,4.64,0.17,-0.01,0.05,0.67,,NGC6633,0.9994
18274167+0626184,3514.0,109.0,4.87,0.24,-0.3,0.09,0.11,0.18,NGC6633,0.9988
18271112+0637427,6367.0,65.0,4.09,0.18,-0.09,0.06,2.83,0.05,NGC6633,0.9991
18272640+0634181,6256.0,67.0,4.13,0.17,-0.18,0.05,2.61,0.05,NGC6633,0.9804
18271548+0640513,4366.0,75.0,4.67,0.18,0.06,0.09,0.0,,NGC6633,0.9995
18270527+0627554,4647.0,65.0,4.62,0.17,-0.03,0.05,0.19,0.17,NGC6633,0.9986
18283246+0644404,6063.0,33.0,4.41,0.05,0.01,0.05,2.77,0.03,NGC6633,0.9994
18333543-1025562,6865.0,96.0,4.22,0.16,0.0,0.14,3.33,0.17,NGC6649,0.9967
18331701-1023594,6759.0,98.0,4.11,0.57,-0.13,0.25,3.48,0.12,NGC6649,0.9967
18332010-1029295,6594.0,97.0,3.98,0.65,0.34,0.24,3.81,0.15,NGC6649,0.976
18503432-0619130,5821.0,65.0,4.26,0.18,0.34,0.05,2.77,0.1,NGC6705,0.9998
18504122-0609271,6272.0,64.0,4.46,0.18,0.18,0.05,2.87,0.1,NGC6705,0.9999
18505019-0621276,4546.0,84.0,3.91,0.21,-0.16,0.08,1.05,0.25,NGC6705,0.9998
18505027-0615531,4812.0,95.0,3.98,0.26,-0.21,0.15,1.39,0.23,NGC6705,0.9997
18505445-0616368,5395.0,63.0,4.38,0.17,0.0,0.05,2.17,0.12,NGC6705,0.9999
18505881-0620296,6421.0,66.0,4.53,0.18,0.2,0.05,2.34,,NGC6705,0.9811
18510005-0610534,6314.0,67.0,4.53,0.17,-0.03,0.05,1.88,,NGC6705,0.9999
18510153-0617283,6134.0,62.0,4.56,0.17,0.2,0.05,3.07,0.09,NGC6705,0.9999
18510164-0614156,5615.0,75.0,4.65,0.18,0.04,0.1,2.76,0.12,NGC6705,0.9999
18510706-0609582,6435.0,66.0,4.27,0.18,0.11,0.05,3.01,0.06,NGC6705,0.9939
18510747-0615353,5779.0,70.0,4.54,0.21,0.14,0.05,3.01,0.1,NGC6705,0.9946
18510883-0608436,6969.0,67.0,4.16,0.18,0.02,0.06,3.23,0.05,NGC6705,0.9999
18511084-0613266,6392.0,75.0,4.4,0.18,0.12,0.09,2.6,0.17,NGC6705,0.9998
18511152-0614157,6011.0,81.0,3.7,0.22,0.21,0.08,3.18,0.16,NGC6705,0.9998
18511272-0615413,6034.0,83.0,4.98,0.21,0.44,0.05,2.65,0.18,NGC6705,0.9993
18511607-0620524,6199.0,66.0,4.69,0.17,0.18,0.05,3.14,0.09,NGC6705,0.9998
18513015-0617465,5507.0,82.0,4.62,0.23,-0.09,0.08,2.48,0.19,NGC6705,0.9996
18502541-0617094,6349.0,65.0,4.29,0.17,0.06,0.05,2.83,0.12,NGC6705,0.9999
18502655-0615001,6518.0,66.0,4.17,0.17,-0.03,0.06,3.01,0.07,NGC6705,0.9999
18502781-0611432,5700.0,65.0,4.26,0.17,-0.25,0.05,2.54,0.09,NGC6705,0.9999
18503218-0616449,6730.0,68.0,4.35,0.17,0.05,0.05,2.91,0.16,NGC6705,0.9994
18503507-0616527,6315.0,66.0,4.21,0.17,0.1,0.05,3.23,0.07,NGC6705,0.9997
18503539-0619590,6509.0,64.0,4.06,0.18,0.15,0.06,3.27,0.06,NGC6705,0.998
18505352-0616599,5713.0,64.0,4.36,0.17,0.06,0.06,3.13,0.1,NGC6705,0.9998
18510162-0619168,5879.0,64.0,4.57,0.17,0.16,0.05,2.95,0.1,NGC6705,0.9999
18510208-0615133,5830.0,71.0,4.36,0.21,0.13,0.05,2.96,0.11,NGC6705,0.9995
18510687-0613424,5905.0,81.0,4.73,0.22,0.47,0.03,3.06,0.14,NGC6705,0.9995
18510799-0612152,5637.0,64.0,4.05,0.17,0.06,0.05,2.71,0.11,NGC6705,0.9976
18511102-0617320,5594.0,76.0,4.31,0.18,0.18,0.09,2.81,0.12,NGC6705,0.9906
18511148-0614238,5885.0,64.0,4.7,0.18,0.24,0.05,3.12,0.11,NGC6705,0.9986
18511356-0615363,6248.0,66.0,4.41,0.17,0.22,0.06,2.85,0.11,NGC6705,0.9999
18511404-0610577,6125.0,64.0,4.49,0.18,-0.01,0.05,3.05,0.07,NGC6705,0.9999
18511478-0616356,5585.0,65.0,4.53,0.17,0.19,0.05,2.81,0.13,NGC6705,0.9998
18511828-0615038,6927.0,68.0,3.96,0.17,-0.01,0.05,3.03,0.08,NGC6705,0.9998
18514208-0618480,6632.0,66.0,4.35,0.17,0.12,0.05,2.69,0.16,NGC6705,0.9997
18503594-0616379,6899.0,67.0,4.12,0.17,0.13,0.05,3.03,0.09,NGC6705,0.9992
18505503-0617434,6069.0,65.0,4.49,0.17,0.17,0.05,3.07,0.09,NGC6705,0.9999
18511284-0615337,6018.0,66.0,4.65,0.18,0.12,0.05,2.8,0.08,NGC6705,0.9999
18511718-0616252,5605.0,65.0,4.2,0.17,0.11,0.05,3.06,0.14,NGC6705,0.9991
18511967-0608115,6760.0,65.0,4.37,0.17,0.12,0.05,3.11,0.09,NGC6705,0.9999
18512604-0610504,6724.0,66.0,4.08,0.17,0.08,0.05,3.19,0.07,NGC6705,0.9993
18504288-0619126,6740.0,65.0,4.24,0.17,-0.13,0.16,2.78,0.21,NGC6705,0.9999
18504637-0617528,6213.0,76.0,4.4,0.21,0.15,0.15,2.43,0.21,NGC6705,0.9997
18504884-0622571,6587.0,78.0,3.94,0.2,0.04,0.16,2.97,0.11,NGC6705,0.9995
18504954-0614585,6567.0,55.0,3.77,0.16,-0.89,0.06,2.56,0.16,NGC6705,0.9999
18505238-0616072,6550.0,55.0,4.72,0.16,-0.18,0.1,3.12,0.09,NGC6705,0.9998
18505760-0618351,5944.0,64.0,4.75,0.15,0.03,0.07,3.08,0.08,NGC6705,0.9999
18510015-0618579,6337.0,77.0,3.82,0.2,0.12,0.15,3.17,0.09,NGC6705,0.9992
18510229-0613161,6566.0,56.0,4.75,0.16,-0.14,0.11,2.82,0.1,NGC6705,0.9999
18510517-0614197,6570.0,79.0,4.31,0.21,-0.03,0.15,3.07,0.1,NGC6705,0.9983
18510636-0611016,6278.0,65.0,4.06,0.15,0.36,0.06,3.36,0.08,NGC6705,0.9886
18511836-0619458,6245.0,77.0,4.37,0.2,-0.07,0.16,2.97,0.09,NGC6705,0.9999
18511921-0616562,6310.0,79.0,4.37,0.21,0.18,0.14,2.3,0.25,NGC6705,0.9999
18513159-0620582,6718.0,63.0,3.58,0.16,0.18,0.15,3.32,0.11,NGC6705,0.9998
18513636-0616190,6017.0,171.0,4.51,0.26,-0.12,0.15,2.69,0.17,NGC6705,0.9916
18504737-0617184,4335.0,32.0,1.67,0.05,0.02,0.17,0.77,0.05,NGC6705,0.9997
18505581-0618148,4396.0,31.0,1.93,0.05,0.1,0.17,1.1,0.05,NGC6705,0.9999
18505755-0613461,4798.0,33.0,2.51,0.05,0.2,0.17,1.43,0.04,NGC6705,0.9997
18510786-0617119,4640.0,32.0,2.27,0.05,0.0,0.17,1.25,0.05,NGC6705,0.9999
18511534-0618359,4634.0,33.0,2.27,0.05,0.04,0.17,1.31,0.05,NGC6705,0.9999
18511571-0618146,4617.0,33.0,2.27,0.05,0.0,0.17,1.29,0.05,NGC6705,0.9999
18512662-0614537,4424.0,34.0,1.9,0.05,0.05,0.17,1.4,0.06,NGC6705,0.9999
18510632-0618158,6554.0,66.0,4.18,0.17,-0.03,0.05,3.4,0.11,NGC6705,0.9998
18505062-0619132,5892.0,64.0,4.39,0.18,0.0,0.05,2.92,0.07,NGC6705,0.9997
18505088-0620418,7000.0,74.0,4.1,0.21,-0.25,0.05,2.59,,NGC6705,0.9999
18505187-0618147,6771.0,65.0,4.25,0.18,-0.01,0.05,3.35,0.07,NGC6705,0.9999
18505375-0615439,6500.0,64.0,4.16,0.18,0.04,0.05,1.98,,NGC6705,0.9997
18505806-0617433,6915.0,69.0,4.13,0.2,0.08,0.05,3.16,0.08,NGC6705,0.9987
18510164-0620098,6673.0,67.0,4.28,0.18,0.0,0.06,3.37,0.06,NGC6705,0.9999
18510202-0614371,6365.0,67.0,4.26,0.18,0.09,0.05,2.62,0.12,NGC6705,0.9999
18510391-0619588,6460.0,66.0,4.18,0.17,-0.01,0.05,2.77,0.13,NGC6705,0.9999
18510465-0617295,6538.0,64.0,4.27,0.17,0.05,0.05,2.16,,NGC6705,0.9994
18511164-0614425,6689.0,66.0,4.19,0.17,-0.02,0.05,3.27,0.08,NGC6705,0.9999
18511194-0617294,6411.0,65.0,4.23,0.18,0.11,0.05,2.62,0.12,NGC6705,0.9983
18512242-0616061,6485.0,66.0,4.11,0.17,0.08,0.06,2.48,0.16,NGC6705,0.9981
18512477-0616482,6751.0,64.0,4.36,0.17,0.17,0.05,2.92,0.11,NGC6705,0.9971
18512556-0618415,6445.0,64.0,4.26,0.17,0.07,0.05,2.56,0.14,NGC6705,0.9999
18502831-0615122,4551.0,32.0,2.06,0.05,-0.09,0.17,1.18,0.05,NGC6705,0.9999
18504563-0612038,4638.0,31.0,2.36,0.05,0.02,0.17,1.4,0.05,NGC6705,0.9999
18510399-0620414,4589.0,40.0,2.17,0.06,-0.04,0.17,1.14,0.06,NGC6705,0.9999
18510662-0612442,4680.0,33.0,2.33,0.05,0.03,0.17,1.39,0.06,NGC6705,0.9998
18511116-0614340,4298.0,34.0,1.64,0.05,0.01,0.17,1.28,0.06,NGC6705,0.9999
